"trainer/global_step","phase_reshape_10k_resumed - _step","phase_reshape_10k_resumed - _step__MIN","phase_reshape_10k_resumed - _step__MAX","phase_reshape_10k_resumed - val/acc_epoch","phase_reshape_10k_resumed - val/acc_epoch__MIN","phase_reshape_10k_resumed - val/acc_epoch__MAX","phase_reshape_1M - _step","phase_reshape_1M - _step__MIN","phase_reshape_1M - _step__MAX","phase_reshape_1M - val/acc_epoch","phase_reshape_1M - val/acc_epoch__MIN","phase_reshape_1M - val/acc_epoch__MAX","phase_reshape_10k - _step","phase_reshape_10k - _step__MIN","phase_reshape_10k - _step__MAX","phase_reshape_10k - val/acc_epoch","phase_reshape_10k - val/acc_epoch__MIN","phase_reshape_10k - val/acc_epoch__MAX","phase_train500kids - _step","phase_train500kids - _step__MIN","phase_train500kids - _step__MAX","phase_train500kids - val/acc_epoch","phase_train500kids - val/acc_epoch__MIN","phase_train500kids - val/acc_epoch__MAX","phase_train2402 - _step","phase_train2402 - _step__MIN","phase_train2402 - _step__MAX","phase_train2402 - val/acc_epoch","phase_train2402 - val/acc_epoch__MIN","phase_train2402 - val/acc_epoch__MAX"
"211","","","","","","","","","","","","","","","","","","","2505","2505","2505","0.924502432346344","0.924502432346344","0.924502432346344","","","","","",""
"212","","","","","","","734","734","734","0.8814007639884949","0.8814007639884949","0.8814007639884949","","","","","","","","","","","","","","","","","",""
"213","","","","","","","","","","","","","","","","","","","2519","2519","2519","0.9252429604530334","0.9252429604530334","0.9252429604530334","","","","","",""
"214","","","","","","","","","","","","","680","680","680","0.8835063576698303","0.8835063576698303","0.8835063576698303","2534","2534","2534","0.926135778427124","0.926135778427124","0.926135778427124","","","","","",""
"216","","","","","","","","","","","","","","","","","","","2548","2548","2548","0.9269901514053345","0.9269901514053345","0.9269901514053345","703","703","703","0.8936529755592346","0.8936529755592346","0.8936529755592346"
"217","","","","","","","","","","","","","","","","","","","2563","2563","2563","0.9278688430786133","0.9278688430786133","0.9278688430786133","","","","","",""
"219","","","","","","","","","","","","","","","","","","","2591","2591","2591","0.9287373423576355","0.9287373423576355","0.9287373423576355","","","","","",""
"220","","","","","","","765","765","765","0.8885474801063538","0.8885474801063538","0.8885474801063538","","","","","","","2624","2624","2624","0.929406464099884","0.929406464099884","0.929406464099884","","","","","",""
"222","","","","","","","","","","","","","","","","","","","2638","2638","2638","0.9301360249519348","0.9301360249519348","0.9301360249519348","","","","","",""
"223","","","","","","","","","","","","","711","711","711","0.8932656049728394","0.8932656049728394","0.8932656049728394","2653","2653","2653","0.9308077096939087","0.9308077096939087","0.9308077096939087","","","","","",""
"225","","","","","","","","","","","","","","","","","","","2667","2667","2667","0.9314343929290771","0.9314343929290771","0.9314343929290771","735","735","735","0.901167631149292","0.901167631149292","0.901167631149292"
"226","","","","","","","","","","","","","","","","","","","2682","2682","2682","0.9322642087936401","0.9322642087936401","0.9322642087936401","","","","","",""
"228","","","","","","","779","779","779","0.8957255482673645","0.8957255482673645","0.8957255482673645","","","","","","","2696","2696","2696","0.9330236911773682","0.9330236911773682","0.9330236911773682","","","","","",""
"229","","","","","","","","","","","","","","","","","","","2726","2726","2726","0.9336531758308411","0.9336531758308411","0.9336531758308411","","","","","",""
"231","","","","","","","","","","","","","","","","","","","2742","2742","2742","0.934198796749115","0.934198796749115","0.934198796749115","","","","","",""
"232","","","","","","","","","","","","","742","742","742","0.9006478786468506","0.9006478786468506","0.9006478786468506","2757","2757","2757","0.934709906578064","0.934709906578064","0.934709906578064","","","","","",""
"234","","","","","","","","","","","","","","","","","","","2771","2771","2771","0.935344398021698","0.935344398021698","0.935344398021698","766","766","766","0.9071791768074036","0.9071791768074036","0.9071791768074036"
"235","","","","","","","","","","","","","","","","","","","2786","2786","2786","0.9359720945358276","0.9359720945358276","0.9359720945358276","","","","","",""
"236","","","","","","","810","810","810","0.901997447013855","0.901997447013855","0.901997447013855","","","","","","","","","","","","","","","","","",""
"237","","","","","","","","","","","","","","","","","","","2800","2800","2800","0.9367355704307556","0.9367355704307556","0.9367355704307556","","","","","",""
"238","","","","","","","","","","","","","","","","","","","2815","2815","2815","0.9372772574424744","0.9372772574424744","0.9372772574424744","","","","","",""
"240","","","","","","","","","","","","","","","","","","","2846","2846","2846","0.937453031539917","0.937453031539917","0.937453031539917","","","","","",""
"241","","","","","","","","","","","","","","","","","","","2861","2861","2861","0.9380466938018799","0.9380466938018799","0.9380466938018799","","","","","",""
"242","","","","","","","","","","","","","773","773","773","0.9072940349578857","0.9072940349578857","0.9072940349578857","","","","","","","","","","","",""
"243","","","","","","","","","","","","","","","","","","","2875","2875","2875","0.9387140870094299","0.9387140870094299","0.9387140870094299","798","798","798","0.9126241207122803","0.9126241207122803","0.9126241207122803"
"244","","","","","","","841","841","841","0.9072344899177551","0.9072344899177551","0.9072344899177551","","","","","","","2890","2890","2890","0.9392212629318237","0.9392212629318237","0.9392212629318237","","","","","",""
"246","","","","","","","","","","","","","","","","","","","2904","2904","2904","0.9397392272949219","0.9397392272949219","0.9397392272949219","","","","","",""
"247","","","","","","","","","","","","","","","","","","","2919","2919","2919","0.9402188062667847","0.9402188062667847","0.9402188062667847","","","","","",""
"249","","","","","","","","","","","","","","","","","","","2947","2947","2947","0.940589189529419","0.940589189529419","0.940589189529419","","","","","",""
"250","","","","","","","","","","","","","","","","","","","2980","2980","2980","0.9409351348876953","0.9409351348876953","0.9409351348876953","","","","","",""
"251","","","","","","","872","872","872","0.9113346338272095","0.9113346338272095","0.9113346338272095","804","804","804","0.9128663539886475","0.9128663539886475","0.9128663539886475","","","","","","","","","","","",""
"252","","","","","","","","","","","","","","","","","","","2994","2994","2994","0.94141685962677","0.94141685962677","0.94141685962677","829","829","829","0.9178798198699951","0.9178798198699951","0.9178798198699951"
"253","","","","","","","","","","","","","","","","","","","3009","3009","3009","0.942191481590271","0.942191481590271","0.942191481590271","","","","","",""
"255","","","","","","","","","","","","","","","","","","","3023","3023","3023","0.9424528479576111","0.9424528479576111","0.9424528479576111","","","","","",""
"256","","","","","","","","","","","","","","","","","","","3038","3038","3038","0.9429253339767456","0.9429253339767456","0.9429253339767456","","","","","",""
"258","","","","","","","","","","","","","","","","","","","3052","3052","3052","0.9434992074966431","0.9434992074966431","0.9434992074966431","","","","","",""
"259","","","","","","","900","900","900","0.9155323505401611","0.9155323505401611","0.9155323505401611","","","","","","","3082","3082","3082","0.9438563585281372","0.9438563585281372","0.9438563585281372","","","","","",""
"260","","","","","","","","","","","","","835","835","835","0.917583167552948","0.917583167552948","0.917583167552948","","","","","","","","","","","",""
"261","","","","","","","","","","","","","","","","","","","3098","3098","3098","0.9443175196647644","0.9443175196647644","0.9443175196647644","861","861","861","0.9221331477165222","0.9221331477165222","0.9221331477165222"
"262","","","","","","","","","","","","","","","","","","","3113","3113","3113","0.9447420835494995","0.9447420835494995","0.9447420835494995","","","","","",""
"264","","","","","","","","","","","","","","","","","","","3127","3127","3127","0.9451795220375061","0.9451795220375061","0.9451795220375061","","","","","",""
"265","","","","","","","","","","","","","","","","","","","3142","3142","3142","0.9455258250236511","0.9455258250236511","0.9455258250236511","","","","","",""
"267","","","","","","","917","917","917","0.9199175238609314","0.9199175238609314","0.9199175238609314","","","","","","","3156","3156","3156","0.945999264717102","0.945999264717102","0.945999264717102","","","","","",""
"268","","","","","","","","","","","","","","","","","","","3171","3171","3171","0.9463220834732056","0.9463220834732056","0.9463220834732056","","","","","",""
"270","","","","","","","","","","","","","866","866","866","0.9222154021263123","0.9222154021263123","0.9222154021263123","3202","3202","3202","0.9467639327049255","0.9467639327049255","0.9467639327049255","892","892","892","0.9261723756790161","0.9261723756790161","0.9261723756790161"
"271","","","","","","","","","","","","","","","","","","","3217","3217","3217","0.9471151828765869","0.9471151828765869","0.9471151828765869","","","","","",""
"273","","","","","","","","","","","","","","","","","","","3231","3231","3231","0.9474982619285583","0.9474982619285583","0.9474982619285583","","","","","",""
"274","","","","","","","","","","","","","","","","","","","3246","3246","3246","0.9478050470352173","0.9478050470352173","0.9478050470352173","","","","","",""
"275","","","","","","","948","948","948","0.9233611226081848","0.9233611226081848","0.9233611226081848","","","","","","","","","","","","","","","","","",""
"276","","","","","","","","","","","","","","","","","","","3260","3260","3260","0.9481650590896606","0.9481650590896606","0.9481650590896606","","","","","",""
"277","","","","","","","","","","","","","","","","","","","3275","3275","3275","0.9484898447990417","0.9484898447990417","0.9484898447990417","","","","","",""
"279","","","","","","","","","","","","","892","892","892","0.9259169101715088","0.9259169101715088","0.9259169101715088","3303","3303","3303","0.9488525390625","0.9488525390625","0.9488525390625","913","913","913","0.9295575022697449","0.9295575022697449","0.9295575022697449"
"280","","","","","","","","","","","","","","","","","","","3336","3336","3336","0.9491928815841675","0.9491928815841675","0.9491928815841675","","","","","",""
"282","","","","","","","","","","","","","","","","","","","3350","3350","3350","0.9494613409042358","0.9494613409042358","0.9494613409042358","","","","","",""
"283","","","","","","","979","979","979","0.9265401363372803","0.9265401363372803","0.9265401363372803","","","","","","","3365","3365","3365","0.9497543573379517","0.9497543573379517","0.9497543573379517","","","","","",""
"285","","","","","","","","","","","","","","","","","","","3379","3379","3379","0.9499424695968628","0.9499424695968628","0.9499424695968628","","","","","",""
"286","","","","","","","","","","","","","","","","","","","3394","3394","3394","0.9503260850906372","0.9503260850906372","0.9503260850906372","","","","","",""
"288","","","","","","","","","","","","","926","926","926","0.9298102855682373","0.9298102855682373","0.9298102855682373","3408","3408","3408","0.950501561164856","0.950501561164856","0.950501561164856","938","938","938","0.9326155781745911","0.9326155781745911","0.9326155781745911"
"289","","","","","","","","","","","","","","","","","","","3438","3438","3438","0.9507198333740234","0.9507198333740234","0.9507198333740234","","","","","",""
"291","","","","","","","1010","1010","1010","0.9296515583992004","0.9296515583992004","0.9296515583992004","","","","","","","3454","3454","3454","0.9509535431861877","0.9509535431861877","0.9509535431861877","","","","","",""
"292","","","","","","","","","","","","","","","","","","","3469","3469","3469","0.9513442516326904","0.9513442516326904","0.9513442516326904","","","","","",""
"294","","","","","","","","","","","","","","","","","","","3483","3483","3483","0.9516082406044006","0.9516082406044006","0.9516082406044006","","","","","",""
"295","","","","","","","","","","","","","","","","","","","3498","3498","3498","0.9518846273422241","0.9518846273422241","0.9518846273422241","","","","","",""
"297","","","","","","","","","","","","","957","957","957","0.9327346086502075","0.9327346086502075","0.9327346086502075","3512","3512","3512","0.9521880745887756","0.9521880745887756","0.9521880745887756","970","970","970","0.9356171488761902","0.9356171488761902","0.9356171488761902"
"298","","","","","","","","","","","","","","","","","","","3527","3527","3527","0.9524105787277222","0.9524105787277222","0.9524105787277222","","","","","",""
"299","","","","","","","1028","1028","1028","0.9324023127555847","0.9324023127555847","0.9324023127555847","","","","","","","","","","","","","","","","","",""
"300","","","","","","","","","","","","","","","","","","","3558","3558","3558","0.9525429606437683","0.9525429606437683","0.9525429606437683","","","","","",""
"301","","","","","","","","","","","","","","","","","","","3573","3573","3573","0.9529423117637634","0.9529423117637634","0.9529423117637634","","","","","",""
"303","","","","","","","","","","","","","","","","","","","3587","3587","3587","0.9532714486122131","0.9532714486122131","0.9532714486122131","","","","","",""
"304","","","","","","","","","","","","","","","","","","","3602","3602","3602","0.953327476978302","0.953327476978302","0.953327476978302","","","","","",""
"306","","","","","","","","","","","","","","","","","","","3616","3616","3616","0.9536149501800537","0.9536149501800537","0.9536149501800537","1001","1001","1001","0.9380815029144287","0.9380815029144287","0.9380815029144287"
"307","","","","","","","1055","1055","1055","0.9348741769790649","0.9348741769790649","0.9348741769790649","988","988","988","0.9357141256332397","0.9357141256332397","0.9357141256332397","3631","3631","3631","0.9539666771888733","0.9539666771888733","0.9539666771888733","","","","","",""
"309","","","","","","","","","","","","","","","","","","","3659","3659","3659","0.9540636539459229","0.9540636539459229","0.9540636539459229","","","","","",""
"310","","","","","","","","","","","","","","","","","","","3692","3692","3692","0.9543707370758057","0.9543707370758057","0.9543707370758057","","","","","",""
"312","","","","","","","","","","","","","","","","","","","3706","3706","3706","0.9545738697052002","0.9545738697052002","0.9545738697052002","","","","","",""
"313","","","","","","","","","","","","","","","","","","","3721","3721","3721","0.9548444151878357","0.9548444151878357","0.9548444151878357","","","","","",""
"314","","","","","","","1086","1086","1086","0.9372308254241943","0.9372308254241943","0.9372308254241943","","","","","","","","","","","","","","","","","",""
"315","","","","","","","","","","","","","","","","","","","3735","3735","3735","0.9550583362579346","0.9550583362579346","0.9550583362579346","1033","1033","1033","0.940656304359436","0.940656304359436","0.940656304359436"
"316","","","","","","","","","","","","","1019","1019","1019","0.9384433031082153","0.9384433031082153","0.9384433031082153","3750","3750","3750","0.9552239179611206","0.9552239179611206","0.9552239179611206","","","","","",""
"318","","","","","","","","","","","","","","","","","","","3764","3764","3764","0.9554507732391357","0.9554507732391357","0.9554507732391357","","","","","",""
"319","","","","","","","","","","","","","","","","","","","3794","3794","3794","0.955616295337677","0.955616295337677","0.955616295337677","","","","","",""
"321","","","","","","","","","","","","","","","","","","","3810","3810","3810","0.9557977914810181","0.9557977914810181","0.9557977914810181","","","","","",""
"322","","","","","","","1117","1117","1117","0.9390518665313721","0.9390518665313721","0.9390518665313721","","","","","","","3825","3825","3825","0.956013560295105","0.956013560295105","0.956013560295105","","","","","",""
"324","","","","","","","","","","","","","","","","","","","3839","3839","3839","0.956200897693634","0.956200897693634","0.956200897693634","1064","1064","1064","0.9427035450935364","0.9427035450935364","0.9427035450935364"
"325","","","","","","","","","","","","","1050","1050","1050","0.9407166242599487","0.9407166242599487","0.9407166242599487","3854","3854","3854","0.9563532471656799","0.9563532471656799","0.9563532471656799","","","","","",""
