ref	continent	sample	maf_bin	accuracy
noREF	EUROPE	HGDP00896	[0.18, 0.3)	0.9696034738886985
noREF	EUROPE	HGDP00896	[0.3, 0.51)	0.9565488398278844
noREF	EUROPE	HGDP01062	[0.01, 0.03)	0.978492311001183
noREF	EUROPE	HGDP01062	[0.03, 0.06)	0.9859913212951299
noREF	EUROPE	HGDP01062	[0.06, 0.1)	0.9826066617761193
noREF	EUROPE	HGDP01062	[0.1, 0.18)	0.9757757447321721
noREF	EUROPE	HGDP01062	[0.18, 0.3)	0.9641945682398201
noREF	EUROPE	HGDP01062	[0.3, 0.51)	0.9426348172276511
noREF	EUROPE	HGDP01071	[0.01, 0.03)	0.9796035415994552
noREF	EUROPE	HGDP01071	[0.03, 0.06)	0.9871649923011488
noREF	EUROPE	HGDP01071	[0.06, 0.1)	0.9831595062673428
noREF	EUROPE	HGDP01071	[0.1, 0.18)	0.9703227029169036
noREF	EUROPE	HGDP01071	[0.18, 0.3)	0.9613282291547632
noREF	EUROPE	HGDP01071	[0.3, 0.51)	0.9476515060119838
noREF	EUROPE	HGDP01149	[0.01, 0.03)	0.9822442078598654
noREF	EUROPE	HGDP01149	[0.03, 0.06)	0.9826533578835159
noREF	EUROPE	HGDP01149	[0.06, 0.1)	0.9827767677734188
noREF	EUROPE	HGDP01149	[0.1, 0.18)	0.9790837511414345
noREF	EUROPE	HGDP01149	[0.18, 0.3)	0.967584656991582
noREF	EUROPE	HGDP01149	[0.3, 0.51)	0.9613845658905377
noREF	EUROPE	HGDP01161	[0.01, 0.03)	0.9789344134972696
noREF	EUROPE	HGDP01161	[0.03, 0.06)	0.9845161568196745
noREF	EUROPE	HGDP01161	[0.06, 0.1)	0.9820963437842205
noREF	EUROPE	HGDP01161	[0.1, 0.18)	0.9743026481280475
noREF	EUROPE	HGDP01161	[0.18, 0.3)	0.9660895897611701
noREF	EUROPE	HGDP01161	[0.3, 0.51)	0.949772791249447
noREF	EUROPE	HGDP01162	[0.01, 0.03)	0.982148618130982
noREF	EUROPE	HGDP01162	[0.03, 0.06)	0.9843115719654144
noREF	EUROPE	HGDP01162	[0.06, 0.1)	0.9832020327666677
noREF	EUROPE	HGDP01162	[0.1, 0.18)	0.9734153443255631
noREF	EUROPE	HGDP01162	[0.18, 0.3)	0.9654515674399116
noREF	EUROPE	HGDP01162	[0.3, 0.51)	0.9508686210640609
noREF	EUROPE	HGDP01169	[0.01, 0.03)	0.9820410796859878
noREF	EUROPE	HGDP01169	[0.03, 0.06)	0.9844192482044988
noREF	EUROPE	HGDP01169	[0.06, 0.1)	0.9847542499920263
noREF	EUROPE	HGDP01169	[0.1, 0.18)	0.9804620871452939
noREF	EUROPE	HGDP01169	[0.18, 0.3)	0.9654039538338475
noREF	EUROPE	HGDP01169	[0.3, 0.51)	0.9525877669200145
noREF	EUROPE	HGDP01171	[0.01, 0.03)	0.9786356955945084
noREF	EUROPE	HGDP01171	[0.03, 0.06)	0.9856467573300599
noREF	EUROPE	HGDP01171	[0.06, 0.1)	0.9834252968881234
noREF	EUROPE	HGDP01171	[0.1, 0.18)	0.9798073775434608
noREF	EUROPE	HGDP01171	[0.18, 0.3)	0.9733268578829085
noREF	EUROPE	HGDP01171	[0.3, 0.51)	0.9575944022198093
noREF	EUROPE	HGDP01357	[0.01, 0.03)	0.9852672330358102
noREF	EUROPE	HGDP01357	[0.03, 0.06)	0.9836978174026336
noREF	EUROPE	HGDP01357	[0.06, 0.1)	0.9816285522916467
noREF	EUROPE	HGDP01357	[0.1, 0.18)	0.9737340845264555
noREF	EUROPE	HGDP01357	[0.18, 0.3)	0.9661943396945111
noREF	EUROPE	HGDP01357	[0.3, 0.51)	0.9532814573531186
noREF	EUROPE	HGDP01358	[0.01, 0.03)	0.9878481557156683
noREF	EUROPE	HGDP01358	[0.03, 0.06)	0.9871111541816067
noREF	EUROPE	HGDP01358	[0.06, 0.1)	0.9843927747477648
noREF	EUROPE	HGDP01358	[0.1, 0.18)	0.9705294533174826
noREF	EUROPE	HGDP01358	[0.18, 0.3)	0.9701938826038928
noREF	EUROPE	HGDP01358	[0.3, 0.51)	0.9565488398278844
noREF	EUROPE	HGDP01367	[0.01, 0.03)	0.9837497460897827
noREF	EUROPE	HGDP01367	[0.03, 0.06)	0.9858836450560455
noREF	EUROPE	HGDP01367	[0.06, 0.1)	0.9897511136627011
noREF	EUROPE	HGDP01367	[0.1, 0.18)	0.9826071225512999
noREF	EUROPE	HGDP01367	[0.18, 0.3)	0.9694034967432295
noREF	EUROPE	HGDP01367	[0.3, 0.51)	0.9507278722805323
noREF	EUROPE	HGDP01374	[0.01, 0.03)	0.9850521561458222
noREF	EUROPE	HGDP01374	[0.03, 0.06)	0.9871542246772405
noREF	EUROPE	HGDP01374	[0.06, 0.1)	0.9883264759353172
noREF	EUROPE	HGDP01374	[0.1, 0.18)	0.9812977033476336
noREF	EUROPE	HGDP01374	[0.18, 0.3)	0.9708795185312155
noREF	EUROPE	HGDP01374	[0.3, 0.51)	0.960168094261471
noREF	EUROPE	HGDP01382	[0.01, 0.03)	0.9770584650679284
noREF	EUROPE	HGDP01382	[0.03, 0.06)	0.9805752064691886
noREF	EUROPE	HGDP01382	[0.06, 0.1)	0.9796510700730392
noREF	EUROPE	HGDP01382	[0.1, 0.18)	0.9741992729277579
noREF	EUROPE	HGDP01382	[0.18, 0.3)	0.9643183636155866
noREF	EUROPE	HGDP01382	[0.3, 0.51)	0.949310330960711
noREF	EUROPE	HGDP01383	[0.01, 0.03)	0.9795199005866819
noREF	EUROPE	HGDP01383	[0.03, 0.06)	0.9849037912803781
noREF	EUROPE	HGDP01383	[0.06, 0.1)	0.9787792768368789
noREF	EUROPE	HGDP01383	[0.1, 0.18)	0.974483554728554
noREF	EUROPE	HGDP01383	[0.18, 0.3)	0.963747000342818
noREF	EUROPE	HGDP01383	[0.3, 0.51)	0.9412474363614428
noREF	EUROPE	HGDP01387	[0.01, 0.03)	0.9792928749805834
noREF	EUROPE	HGDP01387	[0.03, 0.06)	0.9860236241668551
noREF	EUROPE	HGDP01387	[0.06, 0.1)	0.9829575053955496
noREF	EUROPE	HGDP01387	[0.1, 0.18)	0.9741820437277097
noREF	EUROPE	HGDP01387	[0.18, 0.3)	0.9618234106578297
noREF	EUROPE	HGDP01387	[0.3, 0.51)	0.9337676438653637
noREF	EUROPE	LP6005441-DNA_A01	[0.01, 0.03)	0.9791972852516998
noREF	EUROPE	LP6005441-DNA_A01	[0.03, 0.06)	0.9836332116591832
noREF	EUROPE	LP6005441-DNA_A01	[0.06, 0.1)	0.9836591926344104
noREF	EUROPE	LP6005441-DNA_A01	[0.1, 0.18)	0.9757585155321239
noREF	EUROPE	LP6005441-DNA_A01	[0.18, 0.3)	0.9612520473850608
noREF	EUROPE	LP6005441-DNA_A01	[0.3, 0.51)	0.953030120239675
noREF	EUROPE	LP6005441-DNA_A06	[0.01, 0.03)	0.98157507975768
noREF	EUROPE	LP6005441-DNA_A06	[0.03, 0.06)	0.986615843481819
noREF	EUROPE	LP6005441-DNA_A06	[0.06, 0.1)	0.9862852039677225
noREF	EUROPE	LP6005441-DNA_A06	[0.1, 0.18)	0.9771799245361037
noREF	EUROPE	LP6005441-DNA_A06	[0.18, 0.3)	0.9666704757551519
noREF	EUROPE	LP6005441-DNA_A06	[0.3, 0.51)	0.9486970684039088
noREF	EUROPE	LP6005441-DNA_B06	[0.01, 0.03)	0.9776081060090094
noREF	EUROPE	LP6005441-DNA_B06	[0.03, 0.06)	0.9828902456095013
noREF	EUROPE	LP6005441-DNA_B06	[0.06, 0.1)	0.97983180769517
noREF	EUROPE	LP6005441-DNA_B06	[0.1, 0.18)	0.9718216433211005
noREF	EUROPE	LP6005441-DNA_B06	[0.18, 0.3)	0.9611472974517198
noREF	EUROPE	LP6005441-DNA_B06	[0.3, 0.51)	0.9379700004021393
noREF	EUROPE	LP6005441-DNA_C09	[0.01, 0.03)	0.9810851823971514
noREF	EUROPE	LP6005441-DNA_C09	[0.03, 0.06)	0.9889201149982233
noREF	EUROPE	LP6005441-DNA_C09	[0.06, 0.1)	0.9838292986317099
noREF	EUROPE	LP6005441-DNA_C09	[0.1, 0.18)	0.97804999913854
noREF	EUROPE	LP6005441-DNA_C09	[0.18, 0.3)	0.9715841999009638
noREF	EUROPE	LP6005441-DNA_C09	[0.3, 0.51)	0.9598765432098766
noREF	EUROPE	LP6005441-DNA_D11	[0.01, 0.03)	0.9797110800444493
noREF	EUROPE	LP6005441-DNA_D11	[0.03, 0.06)	0.9821472795598195
noREF	EUROPE	LP6005441-DNA_D11	[0.06, 0.1)	0.9819900275359082
noREF	EUROPE	LP6005441-DNA_D11	[0.1, 0.18)	0.97834289553936
noREF	EUROPE	LP6005441-DNA_D11	[0.18, 0.3)	0.9626137965184931
noREF	EUROPE	LP6005441-DNA_D11	[0.3, 0.51)	0.9472795270840874
noREF	EUROPE	LP6005441-DNA_G10	[0.01, 0.03)	0.9787551827556129
noREF	EUROPE	LP6005441-DNA_G10	[0.03, 0.06)	0.9845053891957662
noREF	EUROPE	LP6005441-DNA_G10	[0.06, 0.1)	0.9819687642862459
noREF	EUROPE	LP6005441-DNA_G10	[0.1, 0.18)	0.9793163453420858
noREF	EUROPE	LP6005441-DNA_G10	[0.18, 0.3)	0.9639660229307128
noREF	EUROPE	LP6005441-DNA_G10	[0.3, 0.51)	0.9526279808581654
noREF	EUROPE	LP6005441-DNA_H12	[0.01, 0.03)	0.9785042597172934
noREF	EUROPE	LP6005441-DNA_H12	[0.03, 0.06)	0.9856898278256937
noREF	EUROPE	LP6005441-DNA_H12	[0.06, 0.1)	0.9824684506533133
noREF	EUROPE	LP6005441-DNA_H12	[0.1, 0.18)	0.9721145397219207
noREF	EUROPE	LP6005441-DNA_H12	[0.18, 0.3)	0.9639184093246487
noREF	EUROPE	LP6005441-DNA_H12	[0.3, 0.51)	0.9445550327743596
noREF	MIDDLE_EAST	HGDP00575	[0.01, 0.03)	0.9765924651396207
noREF	MIDDLE_EAST	HGDP00575	[0.03, 0.06)	0.984246966221964
noREF	MIDDLE_EAST	HGDP00575	[0.06, 0.1)	0.9828405575224062
noREF	MIDDLE_EAST	HGDP00575	[0.1, 0.18)	0.9771023931358866
noREF	MIDDLE_EAST	HGDP00575	[0.18, 0.3)	0.9596998438273722
noREF	MIDDLE_EAST	HGDP00575	[0.3, 0.51)	0.9439719306711706
noREF	MIDDLE_EAST	HGDP00576	[0.01, 0.03)	0.9791375416711473
noREF	MIDDLE_EAST	HGDP00576	[0.03, 0.06)	0.9785508931744032
noREF	MIDDLE_EAST	HGDP00576	[0.06, 0.1)	0.9795660170743895
noREF	MIDDLE_EAST	HGDP00576	[0.1, 0.18)	0.9756723695318826
noREF	MIDDLE_EAST	HGDP00576	[0.18, 0.3)	0.9593475031424981
noREF	MIDDLE_EAST	HGDP00576	[0.3, 0.51)	0.9450074395785578
noREF	MIDDLE_EAST	HGDP00579	[0.01, 0.03)	0.981288310571029
noREF	MIDDLE_EAST	HGDP00579	[0.03, 0.06)	0.9822441881749955
noREF	MIDDLE_EAST	HGDP00579	[0.06, 0.1)	0.9791832785804656
noREF	MIDDLE_EAST	HGDP00579	[0.1, 0.18)	0.9736393239261901
noREF	MIDDLE_EAST	HGDP00579	[0.18, 0.3)	0.9612996609911247
noREF	MIDDLE_EAST	HGDP00579	[0.3, 0.51)	0.9494711867133147
noREF	MIDDLE_EAST	HGDP00588	[0.01, 0.03)	0.9798066697733329
noREF	MIDDLE_EAST	HGDP00588	[0.03, 0.06)	0.9781201882180659
noREF	MIDDLE_EAST	HGDP00588	[0.06, 0.1)	0.9762276868773855
noREF	MIDDLE_EAST	HGDP00588	[0.1, 0.18)	0.9765252149342706
noREF	MIDDLE_EAST	HGDP00588	[0.18, 0.3)	0.964718317906525
noREF	MIDDLE_EAST	HGDP00588	[0.3, 0.51)	0.9496521494349941
noREF	MIDDLE_EAST	HGDP00636	[0.01, 0.03)	0.971753235114887
noREF	MIDDLE_EAST	HGDP00636	[0.03, 0.06)	0.9792400211045429
noREF	MIDDLE_EAST	HGDP00636	[0.06, 0.1)	0.9744947320298962
noREF	MIDDLE_EAST	HGDP00636	[0.1, 0.18)	0.9665322789062903
noREF	MIDDLE_EAST	HGDP00636	[0.18, 0.3)	0.9575191406696377
noREF	MIDDLE_EAST	HGDP00636	[0.3, 0.51)	0.9337073229581372
noREF	MIDDLE_EAST	HGDP00637	[0.01, 0.03)	0.9809895926682679
noREF	MIDDLE_EAST	HGDP00637	[0.03, 0.06)	0.9824918435248894
noREF	MIDDLE_EAST	HGDP00637	[0.06, 0.1)	0.9761426338787358
noREF	MIDDLE_EAST	HGDP00637	[0.1, 0.18)	0.9699867335159629
noREF	MIDDLE_EAST	HGDP00637	[0.18, 0.3)	0.9506151677903478
noREF	MIDDLE_EAST	HGDP00637	[0.3, 0.51)	0.9367635822576106
noREF	MIDDLE_EAST	HGDP00651	[0.01, 0.03)	0.9832956948775854
noREF	MIDDLE_EAST	HGDP00651	[0.03, 0.06)	0.9849145589042867
noREF	MIDDLE_EAST	HGDP00651	[0.06, 0.1)	0.9797786495710139
noREF	MIDDLE_EAST	HGDP00651	[0.1, 0.18)	0.98020364914457
noREF	MIDDLE_EAST	HGDP00651	[0.18, 0.3)	0.9722317449434351
noREF	MIDDLE_EAST	HGDP00651	[0.3, 0.51)	0.9560461656009972
noREF	MIDDLE_EAST	HGDP00724	[0.01, 0.03)	0.9749196448841572
noREF	MIDDLE_EAST	HGDP00724	[0.03, 0.06)	0.9787877809003886
noREF	MIDDLE_EAST	HGDP00724	[0.06, 0.1)	0.9746116799030395
noREF	MIDDLE_EAST	HGDP00724	[0.1, 0.18)	0.9739408349270343
noREF	MIDDLE_EAST	HGDP00724	[0.18, 0.3)	0.9634708414276463
noREF	MIDDLE_EAST	HGDP00724	[0.3, 0.51)	0.9410061527325371
noREF	MIDDLE_EAST	HGDP00726	[0.01, 0.03)	0.9776917470217824
noREF	MIDDLE_EAST	HGDP00726	[0.03, 0.06)	0.9806182769648222
noREF	MIDDLE_EAST	HGDP00726	[0.06, 0.1)	0.9781732742214992
noREF	MIDDLE_EAST	HGDP00726	[0.1, 0.18)	0.9685222515118623
noREF	MIDDLE_EAST	HGDP00726	[0.18, 0.3)	0.9557574372452672
noREF	MIDDLE_EAST	HGDP00726	[0.3, 0.51)	0.940081232155065
noREF	MIDDLE_EAST	HGDP00741	[0.01, 0.03)	0.9797827723411119
noREF	MIDDLE_EAST	HGDP00741	[0.03, 0.06)	0.9789708305068321
noREF	MIDDLE_EAST	HGDP00741	[0.06, 0.1)	0.9728574618058877
noREF	MIDDLE_EAST	HGDP00741	[0.1, 0.18)	0.9691941903137438
noREF	MIDDLE_EAST	HGDP00741	[0.18, 0.3)	0.9587380489848779
noREF	MIDDLE_EAST	HGDP00741	[0.3, 0.51)	0.9395785579281779
noREF	MIDDLE_EAST	HGDP01254	[0.01, 0.03)	0.979149490387258
noREF	MIDDLE_EAST	HGDP01254	[0.03, 0.06)	0.9778725328681719
noREF	MIDDLE_EAST	HGDP01254	[0.06, 0.1)	0.9759300013821112
noREF	MIDDLE_EAST	HGDP01254	[0.1, 0.18)	0.9694870867145637
noREF	MIDDLE_EAST	HGDP01254	[0.18, 0.3)	0.9602331162152898
noREF	MIDDLE_EAST	HGDP01254	[0.3, 0.51)	0.9482949290223992
noREF	MIDDLE_EAST	HGDP01262	[0.01, 0.03)	0.9785162084334037
noREF	MIDDLE_EAST	HGDP01262	[0.03, 0.06)	0.9809305380581667
noREF	MIDDLE_EAST	HGDP01262	[0.06, 0.1)	0.9770994801135457
noREF	MIDDLE_EAST	HGDP01262	[0.1, 0.18)	0.9699436605158422
noREF	MIDDLE_EAST	HGDP01262	[0.18, 0.3)	0.9560812097665029
noREF	MIDDLE_EAST	HGDP01262	[0.3, 0.51)	0.9420517151244621
noREF	MIDDLE_EAST	HGDP01272	[0.01, 0.03)	0.9802487722694198
noREF	MIDDLE_EAST	HGDP01272	[0.03, 0.06)	0.9809736085538004
noREF	MIDDLE_EAST	HGDP01272	[0.06, 0.1)	0.9776204297302757
noREF	MIDDLE_EAST	HGDP01272	[0.1, 0.18)	0.9692544925139125
noREF	MIDDLE_EAST	HGDP01272	[0.18, 0.3)	0.9593665485849238
noREF	MIDDLE_EAST	HGDP01272	[0.3, 0.51)	0.9466562110427473
noREF	MIDDLE_EAST	LP6005441-DNA_E02	[0.01, 0.03)	0.9757321575796679
noREF	MIDDLE_EAST	LP6005441-DNA_E02	[0.03, 0.06)	0.9845807625631251
noREF	MIDDLE_EAST	LP6005441-DNA_E02	[0.06, 0.1)	0.978215800720824
noREF	MIDDLE_EAST	LP6005441-DNA_E02	[0.1, 0.18)	0.9718819455212694
noREF	MIDDLE_EAST	LP6005441-DNA_E02	[0.18, 0.3)	0.9617377061669143
noREF	MIDDLE_EAST	LP6005441-DNA_E02	[0.3, 0.51)	0.9452889371456147
noREF	MIDDLE_EAST	LP6005441-DNA_G08	[0.01, 0.03)	0.9787073878911711
noREF	MIDDLE_EAST	LP6005441-DNA_G08	[0.03, 0.06)	0.9830625275920362
noREF	MIDDLE_EAST	LP6005441-DNA_G08	[0.06, 0.1)	0.9758662116331239
noREF	MIDDLE_EAST	LP6005441-DNA_G08	[0.1, 0.18)	0.9646801399011043
noREF	MIDDLE_EAST	LP6005441-DNA_G08	[0.18, 0.3)	0.9592046623243058
noREF	MIDDLE_EAST	LP6005441-DNA_G08	[0.3, 0.51)	0.94864680098122
noREF	MIDDLE_EAST	LP6005441-DNA_H09	[0.01, 0.03)	0.9778590290473288
noREF	MIDDLE_EAST	LP6005441-DNA_H09	[0.03, 0.06)	0.9793584649675355
noREF	MIDDLE_EAST	LP6005441-DNA_H09	[0.06, 0.1)	0.973101989177006
noREF	MIDDLE_EAST	LP6005441-DNA_H09	[0.1, 0.18)	0.9622938956944229
noREF	MIDDLE_EAST	LP6005441-DNA_H09	[0.18, 0.3)	0.9611472974517198
noREF	MIDDLE_EAST	LP6005441-DNA_H09	[0.3, 0.51)	0.9473096875377005
noREF	OCEANIA	HGDP00491	[0.01, 0.03)	0.9817184643510054
noREF	OCEANIA	HGDP00491	[0.03, 0.06)	0.9779802091072562
noREF	OCEANIA	HGDP00491	[0.06, 0.1)	0.9694021837357403
noREF	OCEANIA	HGDP00491	[0.1, 0.18)	0.9633879498974862
noREF	OCEANIA	HGDP00491	[0.18, 0.3)	0.9465775339961147
noREF	OCEANIA	HGDP00491	[0.3, 0.51)	0.9249406844412272
noREF	OCEANIA	HGDP00540	[0.01, 0.03)	0.9755170806896799
noREF	OCEANIA	HGDP00540	[0.03, 0.06)	0.9735654833047991
noREF	OCEANIA	HGDP00540	[0.06, 0.1)	0.9651707970529136
noREF	OCEANIA	HGDP00540	[0.1, 0.18)	0.9571251356799504
noREF	OCEANIA	HGDP00540	[0.18, 0.3)	0.9479964194568241
noREF	OCEANIA	HGDP00540	[0.3, 0.51)	0.9237845337193872
noREF	OCEANIA	HGDP00541	[0.01, 0.03)	0.977440823983463
noREF	OCEANIA	HGDP00541	[0.03, 0.06)	0.959556804599929
noREF	OCEANIA	HGDP00541	[0.06, 0.1)	0.9611733061163739
noREF	OCEANIA	HGDP00541	[0.1, 0.18)	0.9538688168708327
noREF	OCEANIA	HGDP00541	[0.18, 0.3)	0.9403782424865729
noREF	OCEANIA	HGDP00541	[0.3, 0.51)	0.91242409619174
noREF	OCEANIA	HGDP00543	[0.01, 0.03)	0.9829372333942717
noREF	OCEANIA	HGDP00543	[0.03, 0.06)	0.9753421412496903
noREF	OCEANIA	HGDP00543	[0.06, 0.1)	0.9686579699975548
noREF	OCEANIA	HGDP00543	[0.1, 0.18)	0.9608552574903947
noREF	OCEANIA	HGDP00543	[0.18, 0.3)	0.9443587399535291
noREF	OCEANIA	HGDP00543	[0.3, 0.51)	0.9199038886878191
noREF	OCEANIA	HGDP00546	[0.01, 0.03)	0.9807147721977274
noREF	OCEANIA	HGDP00546	[0.03, 0.06)	0.9744807313370158
noREF	OCEANIA	HGDP00546	[0.06, 0.1)	0.962523522469939
noREF	OCEANIA	HGDP00546	[0.1, 0.18)	0.9585551592839544
noREF	OCEANIA	HGDP00546	[0.18, 0.3)	0.9431588770807147
noREF	OCEANIA	HGDP00546	[0.3, 0.51)	0.9253528773072747
noREF	OCEANIA	HGDP00550	[0.01, 0.03)	0.9785401058656247
noREF	OCEANIA	HGDP00550	[0.03, 0.06)	0.9688492640329058
noREF	OCEANIA	HGDP00550	[0.06, 0.1)	0.9644265833147281
noREF	OCEANIA	HGDP00550	[0.1, 0.18)	0.9572888130804087
noREF	OCEANIA	HGDP00550	[0.18, 0.3)	0.9421018550260922
noREF	OCEANIA	HGDP00550	[0.3, 0.51)	0.9164052760686854
noREF	OCEANIA	HGDP00553	[0.01, 0.03)	0.9817184643510054
noREF	OCEANIA	HGDP00553	[0.03, 0.06)	0.9716596138730067
noREF	OCEANIA	HGDP00553	[0.06, 0.1)	0.9586642426562051
noREF	OCEANIA	HGDP00553	[0.1, 0.18)	0.962302510294447
noREF	OCEANIA	HGDP00553	[0.18, 0.3)	0.949586713899364
noREF	OCEANIA	HGDP00553	[0.3, 0.51)	0.9149977882334017
noREF	OCEANIA	HGDP00555	[0.01, 0.03)	0.9803563107144136
noREF	OCEANIA	HGDP00555	[0.03, 0.06)	0.9658235617146365
noREF	OCEANIA	HGDP00555	[0.06, 0.1)	0.9603440393795384
noREF	OCEANIA	HGDP00555	[0.1, 0.18)	0.952826450267914
noREF	OCEANIA	HGDP00555	[0.18, 0.3)	0.9369310174075345
noREF	OCEANIA	HGDP00555	[0.3, 0.51)	0.9133088028310612
noREF	OCEANIA	HGDP00664	[0.01, 0.03)	0.979101695522816
noREF	OCEANIA	HGDP00664	[0.03, 0.06)	0.9716273110012814
noREF	OCEANIA	HGDP00664	[0.06, 0.1)	0.9691789196142846
noREF	OCEANIA	HGDP00664	[0.1, 0.18)	0.9642752536999707
noREF	OCEANIA	HGDP00664	[0.18, 0.3)	0.9479964194568241
noREF	OCEANIA	HGDP00664	[0.3, 0.51)	0.9212611091004143
noREF	OCEANIA	LP6005441-DNA_A03	[0.01, 0.03)	0.9794362595739088
noREF	OCEANIA	LP6005441-DNA_A03	[0.03, 0.06)	0.9758697548212035
noREF	OCEANIA	LP6005441-DNA_A03	[0.06, 0.1)	0.9702420820974069
noREF	OCEANIA	LP6005441-DNA_A03	[0.1, 0.18)	0.9633448768973657
noREF	OCEANIA	LP6005441-DNA_A03	[0.18, 0.3)	0.948805850759913
noREF	OCEANIA	LP6005441-DNA_A03	[0.3, 0.51)	0.9146861302127317
noREF	OCEANIA	LP6005441-DNA_B03	[0.01, 0.03)	0.9839887204119917
noREF	OCEANIA	LP6005441-DNA_B03	[0.03, 0.06)	0.9760635720515555
noREF	OCEANIA	LP6005441-DNA_B03	[0.06, 0.1)	0.9720175634442211
noREF	OCEANIA	LP6005441-DNA_B03	[0.1, 0.18)	0.9654382247032269
noREF	OCEANIA	LP6005441-DNA_B03	[0.18, 0.3)	0.9519578714813544
noREF	OCEANIA	LP6005441-DNA_B03	[0.3, 0.51)	0.9232416455543492
noREF	OCEANIA	LP6005443-DNA_E08	[0.01, 0.03)	0.977835131615108
noREF	OCEANIA	LP6005443-DNA_E08	[0.03, 0.06)	0.9771403344423987
noREF	OCEANIA	LP6005443-DNA_E08	[0.06, 0.1)	0.9667017510286097
noREF	OCEANIA	LP6005443-DNA_E08	[0.1, 0.18)	0.9592443272858842
noREF	OCEANIA	LP6005443-DNA_E08	[0.18, 0.3)	0.9446158534262751
noREF	OCEANIA	LP6005443-DNA_E08	[0.3, 0.51)	0.9269011139260868
