Population,UMAP1,UMAP2,SP,Color
Mende Sierra Leonean,13.76996,11.601704,AFR,#6C7C32
Mende Sierra Leonean,13.327517,11.500855,AFR,#6C7C32
Mende Sierra Leonean,14.1412945,11.6416235,AFR,#6C7C32
Mende Sierra Leonean,13.361223,11.176015,AFR,#6C7C32
Mende Sierra Leonean,13.343564,11.388627,AFR,#6C7C32
Mende Sierra Leonean,13.524816,11.511407,AFR,#6C7C32
Mende Sierra Leonean,13.141543,12.03268,AFR,#6C7C32
Mende Sierra Leonean,13.674816,11.742029,AFR,#6C7C32
Mende Sierra Leonean,13.07928,11.973823,AFR,#6C7C32
Mende Sierra Leonean,13.845508,11.8912,AFR,#6C7C32
Mende Sierra Leonean,13.708784,11.705901,AFR,#6C7C32
Mende Sierra Leonean,13.843777,11.872185,AFR,#6C7C32
Mende Sierra Leonean,13.350132,11.221108,AFR,#6C7C32
Mende Sierra Leonean,14.01241,11.834107,AFR,#6C7C32
Mende Sierra Leonean,13.5676985,12.254506,AFR,#6C7C32
Mende Sierra Leonean,13.676163,12.294462,AFR,#6C7C32
Mende Sierra Leonean,13.841661,11.955789,AFR,#6C7C32
Mende Sierra Leonean,13.959609,11.599319,AFR,#6C7C32
Mende Sierra Leonean,13.623829,11.645492,AFR,#6C7C32
Mende Sierra Leonean,13.816846,12.032923,AFR,#6C7C32
Mende Sierra Leonean,13.66514,12.284724,AFR,#6C7C32
Mende Sierra Leonean,13.608539,12.131642,AFR,#6C7C32
Mende Sierra Leonean,13.8904705,12.173866,AFR,#6C7C32
Mende Sierra Leonean,13.553173,12.254336,AFR,#6C7C32
Mende Sierra Leonean,13.608845,12.047907,AFR,#6C7C32
Mende Sierra Leonean,13.250278,12.113209,AFR,#6C7C32
Mende Sierra Leonean,13.630156,12.332161,AFR,#6C7C32
Mende Sierra Leonean,13.427078,12.42212,AFR,#6C7C32
Mende Sierra Leonean,13.89001,12.041698,AFR,#6C7C32
Mende Sierra Leonean,13.500472,12.021556,AFR,#6C7C32
Mende Sierra Leonean,13.705347,12.292486,AFR,#6C7C32
Mende Sierra Leonean,13.778098,12.133326,AFR,#6C7C32
Mende Sierra Leonean,13.970483,12.141826,AFR,#6C7C32
Mende Sierra Leonean,13.52946,12.218298,AFR,#6C7C32
Mende Sierra Leonean,13.468893,11.470895,AFR,#6C7C32
Mende Sierra Leonean,13.718897,12.085005,AFR,#6C7C32
Mende Sierra Leonean,13.87855,11.962748,AFR,#6C7C32
Mende Sierra Leonean,13.527159,11.66363,AFR,#6C7C32
Mende Sierra Leonean,13.168831,11.899363,AFR,#6C7C32
Mende Sierra Leonean,13.464667,11.261357,AFR,#6C7C32
Mende Sierra Leonean,13.728604,11.41426,AFR,#6C7C32
Mende Sierra Leonean,13.48153,11.123596,AFR,#6C7C32
Mende Sierra Leonean,13.331791,12.140664,AFR,#6C7C32
Mende Sierra Leonean,13.705997,11.976427,AFR,#6C7C32
Mende Sierra Leonean,13.463281,12.080271,AFR,#6C7C32
Mende Sierra Leonean,13.760123,11.275784,AFR,#6C7C32
Mende Sierra Leonean,14.068436,11.324797,AFR,#6C7C32
Mende Sierra Leonean,13.74077,11.214467,AFR,#6C7C32
Sri Lankan Tamil,-12.076073,-0.91465384,SAS,#778AAE
Sri Lankan Tamil,-11.020858,-1.2006137,SAS,#778AAE
Sri Lankan Tamil,-10.808444,-1.7444878,SAS,#778AAE
Sri Lankan Tamil,-10.841953,-1.6394745,SAS,#778AAE
Sri Lankan Tamil,-10.61165,-1.003824,SAS,#778AAE
Sri Lankan Tamil,-11.738753,-1.6690662,SAS,#778AAE
Sri Lankan Tamil,-11.521458,-1.1571712,SAS,#778AAE
Sri Lankan Tamil,-12.039863,-0.9312556,SAS,#778AAE
Sri Lankan Tamil,-11.152471,-1.7065692,SAS,#778AAE
Sri Lankan Tamil,-10.538722,-2.3570504,SAS,#778AAE
Sri Lankan Tamil,-10.775945,-1.635999,SAS,#778AAE
Sri Lankan Tamil,-10.791726,-1.7266933,SAS,#778AAE
Sri Lankan Tamil,-10.779139,-1.6408273,SAS,#778AAE
Sri Lankan Tamil,-10.074737,-0.8435446,SAS,#778AAE
Sri Lankan Tamil,-11.071572,-2.1547308,SAS,#778AAE
Sri Lankan Tamil,-11.258497,-1.9520118,SAS,#778AAE
Sri Lankan Tamil,-10.41853,-1.9932816,SAS,#778AAE
Sri Lankan Tamil,-9.979182,-0.5872359,SAS,#778AAE
Sri Lankan Tamil,-12.126659,-2.0923612,SAS,#778AAE
Sri Lankan Tamil,-10.122665,-2.4866571,SAS,#778AAE
Sri Lankan Tamil,-11.532666,-1.5330013,SAS,#778AAE
Sri Lankan Tamil,-11.431506,-0.9074307,SAS,#778AAE
Sri Lankan Tamil,-8.917216,-1.3143027,SAS,#778AAE
Sri Lankan Tamil,-11.345052,-0.984321,SAS,#778AAE
Sri Lankan Tamil,-12.236043,-2.1677346,SAS,#778AAE
Sri Lankan Tamil,-10.472558,-2.2498047,SAS,#778AAE
Sri Lankan Tamil,-10.353278,-1.1195929,SAS,#778AAE
Sri Lankan Tamil,-11.823527,-2.0891507,SAS,#778AAE
Sri Lankan Tamil,-11.328463,-1.9279395,SAS,#778AAE
Sri Lankan Tamil,-11.54266,-1.1744387,SAS,#778AAE
Sri Lankan Tamil,-11.527394,-1.3581572,SAS,#778AAE
Sri Lankan Tamil,-11.74723,-1.8900476,SAS,#778AAE
Sri Lankan Tamil,-11.377825,-2.0248356,SAS,#778AAE
Sri Lankan Tamil,-11.089311,-2.0718734,SAS,#778AAE
Sri Lankan Tamil,-10.965584,-1.782139,SAS,#778AAE
Sri Lankan Tamil,-11.521364,-2.088308,SAS,#778AAE
Sri Lankan Tamil,-10.751656,0.4963654,SAS,#778AAE
Sri Lankan Tamil,-11.143366,-1.4228992,SAS,#778AAE
Sri Lankan Tamil,-11.535272,-2.2030525,SAS,#778AAE
Sri Lankan Tamil,-11.033416,-1.7329448,SAS,#778AAE
Sri Lankan Tamil,-11.127509,-1.3642641,SAS,#778AAE
Sri Lankan Tamil,-11.297207,-1.1610627,SAS,#778AAE
Sri Lankan Tamil,-11.730681,-2.307058,SAS,#778AAE
Sri Lankan Tamil,-10.870916,-1.9242307,SAS,#778AAE
Sri Lankan Tamil,-11.295026,-0.9475619,SAS,#778AAE
Sri Lankan Tamil,-11.662979,-2.338064,SAS,#778AAE
Sri Lankan Tamil,-12.286466,-2.2038019,SAS,#778AAE
Sri Lankan Tamil,-11.491978,-2.085339,SAS,#778AAE
Sri Lankan Tamil,-10.015822,-0.56548333,SAS,#778AAE
Sri Lankan Tamil,-10.810673,-2.0899963,SAS,#778AAE
Sri Lankan Tamil,-10.22593,-2.412021,SAS,#778AAE
Sri Lankan Tamil,-10.251704,-1.6291349,SAS,#778AAE
Sri Lankan Tamil,-9.995035,-1.7447526,SAS,#778AAE
Sri Lankan Tamil,-10.882793,-2.0109913,SAS,#778AAE
Sri Lankan Tamil,-11.226624,-2.3538926,SAS,#778AAE
Sri Lankan Tamil,-10.694625,-1.892376,SAS,#778AAE
Sri Lankan Tamil,-9.877229,-1.836178,SAS,#778AAE
Sri Lankan Tamil,-11.467457,-1.7766813,SAS,#778AAE
Sri Lankan Tamil,-11.354059,-2.3588908,SAS,#778AAE
Sri Lankan Tamil,-10.371484,-1.7319787,SAS,#778AAE
Sri Lankan Tamil,-10.439669,-1.9523894,SAS,#778AAE
Sri Lankan Tamil,-10.923274,-0.59295875,SAS,#778AAE
Sri Lankan Tamil,-11.503975,1.1245241,SAS,#778AAE
Sri Lankan Tamil,-11.592856,-1.0515503,SAS,#778AAE
Sri Lankan Tamil,-11.607468,-2.6447918,SAS,#778AAE
Sri Lankan Tamil,-12.054158,-2.011681,SAS,#778AAE
Sri Lankan Tamil,-11.630277,-2.6504943,SAS,#778AAE
Sri Lankan Tamil,-10.957833,-1.6752225,SAS,#778AAE
Sri Lankan Tamil,-11.479579,-1.9807123,SAS,#778AAE
Sri Lankan Tamil,-11.289503,-1.8892045,SAS,#778AAE
Sri Lankan Tamil,-10.422203,-0.9146991,SAS,#778AAE
Sri Lankan Tamil,-12.002761,-2.7277563,SAS,#778AAE
Sri Lankan Tamil,-11.983008,-2.7264366,SAS,#778AAE
Sri Lankan Tamil,-10.258585,-0.65372396,SAS,#778AAE
Sri Lankan Tamil,-9.943063,-0.6898897,SAS,#778AAE
Sri Lankan Tamil,-10.482862,-2.4511476,SAS,#778AAE
Sri Lankan Tamil,-10.52606,-2.119254,SAS,#778AAE
Sri Lankan Tamil,-11.103747,-0.99277323,SAS,#778AAE
Sri Lankan Tamil,-10.457065,-1.3284582,SAS,#778AAE
Sri Lankan Tamil,-11.517825,-2.1940427,SAS,#778AAE
Sri Lankan Tamil,-10.041624,-1.9207935,SAS,#778AAE
Sri Lankan Tamil,-9.927504,-0.55235606,SAS,#778AAE
Sri Lankan Tamil,-11.312719,-2.1865115,SAS,#778AAE
Sri Lankan Tamil,-11.158571,-1.8069391,SAS,#778AAE
Sri Lankan Tamil,-11.185749,-1.792351,SAS,#778AAE
Sri Lankan Tamil,-11.990367,-2.7044353,SAS,#778AAE
Sri Lankan Tamil,-10.809246,-1.8649237,SAS,#778AAE
Sri Lankan Tamil,-10.855874,-1.9627845,SAS,#778AAE
Sri Lankan Tamil,-10.985616,-1.4321216,SAS,#778AAE
Sri Lankan Tamil,-11.532,0.75520647,SAS,#778AAE
Sri Lankan Tamil,-10.94244,-1.8611846,SAS,#778AAE
Sri Lankan Tamil,-10.513511,-2.4736607,SAS,#778AAE
Sri Lankan Tamil,-11.204435,-0.80583423,SAS,#778AAE
Sri Lankan Tamil,-11.125356,-2.217607,SAS,#778AAE
Sri Lankan Tamil,-11.971449,-2.7049203,SAS,#778AAE
Sri Lankan Tamil,-10.983959,-2.2856853,SAS,#778AAE
Sri Lankan Tamil,-10.519455,-0.9897494,SAS,#778AAE
Sri Lankan Tamil,-11.207297,-1.5890687,SAS,#778AAE
Sri Lankan Tamil,-11.26264,-1.4036732,SAS,#778AAE
Sri Lankan Tamil,-10.602643,-2.7081087,SAS,#778AAE
Sri Lankan Tamil,-9.974254,-2.2333539,SAS,#778AAE
Sri Lankan Tamil,-10.1304455,-2.2389987,SAS,#778AAE
Sri Lankan Tamil,-11.741907,-2.1157665,SAS,#778AAE
Sri Lankan Tamil,-11.702259,-2.126077,SAS,#778AAE
Sri Lankan Tamil,-11.625196,-2.6476352,SAS,#778AAE
Sri Lankan Tamil,-10.614296,-2.7761455,SAS,#778AAE
Sri Lankan Tamil,-10.714573,-2.751377,SAS,#778AAE
Sri Lankan Tamil,-9.990821,-2.2554312,SAS,#778AAE
Sri Lankan Tamil,-12.050461,-0.9101413,SAS,#778AAE
Sri Lankan Tamil,-10.383534,-2.529506,SAS,#778AAE
Sri Lankan Tamil,-12.032343,-0.9148037,SAS,#778AAE
Sri Lankan Tamil,-9.691524,-1.079488,SAS,#778AAE
Sri Lankan Tamil,-9.939282,-1.2017838,SAS,#778AAE
Sri Lankan Tamil,-10.207037,-1.4166666,SAS,#778AAE
Indian Telugu,-11.406694,1.032943,SAS,#862A16
Indian Telugu,-10.985124,0.69225395,SAS,#862A16
Indian Telugu,-11.223918,0.69554687,SAS,#862A16
Indian Telugu,-9.297556,-9.787817,SAS,#862A16
Indian Telugu,-9.29594,-9.787944,SAS,#862A16
Indian Telugu,-11.602288,-1.2531843,SAS,#862A16
Indian Telugu,-10.058128,-1.0768727,SAS,#862A16
Indian Telugu,-10.235292,-1.5214356,SAS,#862A16
Indian Telugu,-11.615583,-1.3309251,SAS,#862A16
Indian Telugu,-11.603643,-1.3306055,SAS,#862A16
Indian Telugu,-10.200279,-1.5454327,SAS,#862A16
Indian Telugu,-11.171889,-0.9659579,SAS,#862A16
Indian Telugu,-10.97126,-2.0077493,SAS,#862A16
Indian Telugu,-10.761332,-1.6071422,SAS,#862A16
Indian Telugu,-10.242113,-1.5353684,SAS,#862A16
Indian Telugu,-10.778672,-0.89350504,SAS,#862A16
Indian Telugu,-11.365697,-1.5888468,SAS,#862A16
Indian Telugu,-10.057046,-1.888587,SAS,#862A16
Indian Telugu,-9.274597,-9.815219,SAS,#862A16
Indian Telugu,-9.212424,-9.875064,SAS,#862A16
Indian Telugu,-11.240551,-1.1446935,SAS,#862A16
Indian Telugu,-11.506453,-1.3793508,SAS,#862A16
Indian Telugu,-10.336875,-0.74946576,SAS,#862A16
Indian Telugu,-10.118356,-2.453661,SAS,#862A16
Indian Telugu,-9.714146,-1.2915303,SAS,#862A16
Indian Telugu,-11.159669,-0.50834996,SAS,#862A16
Indian Telugu,-9.784442,-0.64248586,SAS,#862A16
Indian Telugu,-11.155499,-1.0330104,SAS,#862A16
Indian Telugu,-9.2771635,-9.8076725,SAS,#862A16
Indian Telugu,-9.283764,-9.805524,SAS,#862A16
Indian Telugu,-9.2704735,-9.817567,SAS,#862A16
Indian Telugu,-10.165503,-1.1042131,SAS,#862A16
Indian Telugu,-10.696462,-1.2909385,SAS,#862A16
Indian Telugu,-11.241713,0.16469987,SAS,#862A16
Indian Telugu,-10.321663,-0.7322117,SAS,#862A16
Indian Telugu,-11.489013,-1.2639079,SAS,#862A16
Indian Telugu,-9.266235,-9.82271,SAS,#862A16
Indian Telugu,-11.9811535,-2.0307271,SAS,#862A16
Indian Telugu,-10.641364,-0.86720747,SAS,#862A16
Indian Telugu,-10.929364,-1.2858785,SAS,#862A16
Indian Telugu,-10.455009,-2.4218543,SAS,#862A16
Indian Telugu,-11.239141,-1.8585852,SAS,#862A16
Indian Telugu,-10.99839,-0.71015763,SAS,#862A16
Indian Telugu,-10.747822,-0.78702855,SAS,#862A16
Indian Telugu,-11.325051,-0.7459251,SAS,#862A16
Indian Telugu,-10.582007,-1.1602983,SAS,#862A16
Indian Telugu,-11.279191,-0.78003615,SAS,#862A16
Indian Telugu,-10.836324,-2.1372614,SAS,#862A16
Indian Telugu,-11.156616,-0.59882545,SAS,#862A16
Indian Telugu,-10.375432,-0.45833492,SAS,#862A16
Indian Telugu,-11.412331,-1.3407725,SAS,#862A16
Indian Telugu,-10.114962,-0.676513,SAS,#862A16
Indian Telugu,-10.777434,-2.1684358,SAS,#862A16
Indian Telugu,-11.037586,-2.042735,SAS,#862A16
Indian Telugu,-11.559546,-2.0160775,SAS,#862A16
Indian Telugu,-10.906639,-0.93229866,SAS,#862A16
Indian Telugu,-11.148934,-1.0389445,SAS,#862A16
Indian Telugu,-11.287485,-1.9563103,SAS,#862A16
Indian Telugu,-10.502796,-0.8752594,SAS,#862A16
Indian Telugu,-10.214843,-1.0151838,SAS,#862A16
Indian Telugu,-10.1434555,-1.6672963,SAS,#862A16
Indian Telugu,-10.991686,-1.8613356,SAS,#862A16
Indian Telugu,-10.07928,-1.0482668,SAS,#862A16
Indian Telugu,-10.529643,-2.4164586,SAS,#862A16
Indian Telugu,-9.981694,-1.6914575,SAS,#862A16
Indian Telugu,-10.700862,-2.3318179,SAS,#862A16
Indian Telugu,-9.972056,-0.7553124,SAS,#862A16
Indian Telugu,-9.254742,-9.833898,SAS,#862A16
Indian Telugu,-10.480176,-0.7303041,SAS,#862A16
Indian Telugu,-10.860936,-1.1034538,SAS,#862A16
Indian Telugu,-10.317787,0.14282317,SAS,#862A16
Indian Telugu,-10.275985,-2.5909803,SAS,#862A16
Indian Telugu,-9.232061,-9.856309,SAS,#862A16
Indian Telugu,-9.273746,-9.809899,SAS,#862A16
Indian Telugu,-9.277346,-9.810369,SAS,#862A16
Indian Telugu,-9.331342,-9.758167,SAS,#862A16
Indian Telugu,-9.33526,-9.748371,SAS,#862A16
Indian Telugu,-10.051061,-0.5779378,SAS,#862A16
Indian Telugu,-11.357498,0.8556585,SAS,#862A16
Indian Telugu,-10.959375,-2.0377316,SAS,#862A16
Indian Telugu,-10.615238,-1.9119189,SAS,#862A16
Indian Telugu,-9.310587,-9.778848,SAS,#862A16
Indian Telugu,-12.287741,-2.1529214,SAS,#862A16
Indian Telugu,-10.781778,-1.725694,SAS,#862A16
Indian Telugu,-11.015914,0.32513863,SAS,#862A16
Indian Telugu,-10.080604,-0.6314109,SAS,#862A16
Indian Telugu,-10.659054,-0.8704247,SAS,#862A16
Indian Telugu,-10.004251,-0.7956376,SAS,#862A16
Indian Telugu,-9.270219,-9.810387,SAS,#862A16
Indian Telugu,-11.010071,-1.3820283,SAS,#862A16
Indian Telugu,-11.045979,-1.2237426,SAS,#862A16
Indian Telugu,-10.2016115,-2.6916277,SAS,#862A16
Indian Telugu,-10.220684,-2.6912181,SAS,#862A16
Indian Telugu,-10.703744,-1.0077447,SAS,#862A16
Indian Telugu,-10.152421,-0.6353059,SAS,#862A16
Indian Telugu,-10.808789,-2.4227266,SAS,#862A16
Indian Telugu,-12.261328,-2.1519475,SAS,#862A16
Indian Telugu,-11.559542,-1.9912536,SAS,#862A16
Indian Telugu,-10.390001,-0.3051683,SAS,#862A16
Indian Telugu,-10.707647,-0.94138575,SAS,#862A16
Indian Telugu,-10.19847,-2.7140412,SAS,#862A16
Indian Telugu,-11.195665,-0.82414657,SAS,#862A16
Indian Telugu,-10.429355,-2.5371048,SAS,#862A16
Indian Telugu,-11.073158,-1.1182957,SAS,#862A16
Indian Telugu,-10.452209,-2.4881768,SAS,#862A16
Indian Telugu,-9.980381,-2.457882,SAS,#862A16
Indian Telugu,-11.360112,-0.8545406,SAS,#862A16
Northern/Western European,27.707655,3.6926742,EUR,#A777F1
Northern/Western European,25.998083,3.2864428,EUR,#A777F1
Northern/Western European,27.403267,2.9208136,EUR,#A777F1
Northern/Western European,27.682724,3.6343513,EUR,#A777F1
Northern/Western European,25.969501,3.1061976,EUR,#A777F1
Northern/Western European,25.90317,3.152904,EUR,#A777F1
Northern/Western European,27.321377,3.750974,EUR,#A777F1
Northern/Western European,26.007404,4.5160265,EUR,#A777F1
Northern/Western European,27.98081,2.8672793,EUR,#A777F1
Northern/Western European,26.618526,4.121926,EUR,#A777F1
Northern/Western European,26.841576,2.709564,EUR,#A777F1
Northern/Western European,26.313305,2.5665205,EUR,#A777F1
Northern/Western European,26.359125,2.4547868,EUR,#A777F1
Northern/Western European,27.079838,3.9758449,EUR,#A777F1
Northern/Western European,26.996572,3.0133824,EUR,#A777F1
Northern/Western European,26.647802,2.2489066,EUR,#A777F1
Northern/Western European,26.054537,4.4511647,EUR,#A777F1
Northern/Western European,28.013845,2.8448038,EUR,#A777F1
Northern/Western European,26.66679,2.2420847,EUR,#A777F1
Northern/Western European,26.855997,3.1595335,EUR,#A777F1
Northern/Western European,26.64602,2.3046768,EUR,#A777F1
Northern/Western European,26.400162,2.7864914,EUR,#A777F1
Northern/Western European,26.204485,4.167953,EUR,#A777F1
Northern/Western European,25.959597,2.7468636,EUR,#A777F1
Northern/Western European,26.136648,2.8878863,EUR,#A777F1
Northern/Western European,25.835026,4.1733074,EUR,#A777F1
Northern/Western European,26.074385,2.8405716,EUR,#A777F1
Northern/Western European,25.725811,4.1003013,EUR,#A777F1
Northern/Western European,25.98689,4.4683566,EUR,#A777F1
Northern/Western European,26.246737,2.5506063,EUR,#A777F1
Northern/Western European,26.080904,2.8542018,EUR,#A777F1
Northern/Western European,27.834444,3.8197916,EUR,#A777F1
Northern/Western European,26.954226,4.5681734,EUR,#A777F1
Northern/Western European,25.416187,2.8681498,EUR,#A777F1
Northern/Western European,27.076942,3.7811642,EUR,#A777F1
Northern/Western European,25.574642,3.5920947,EUR,#A777F1
Northern/Western European,27.642704,3.2369585,EUR,#A777F1
Northern/Western European,26.613882,4.202345,EUR,#A777F1
Northern/Western European,26.211704,2.879165,EUR,#A777F1
Northern/Western European,26.087532,2.2910466,EUR,#A777F1
Northern/Western European,26.532417,2.312748,EUR,#A777F1
Northern/Western European,26.82316,2.9517157,EUR,#A777F1
Northern/Western European,26.65971,4.4378734,EUR,#A777F1
Northern/Western European,26.91021,3.4757206,EUR,#A777F1
Northern/Western European,26.555712,3.6651654,EUR,#A777F1
Northern/Western European,26.43013,3.5473623,EUR,#A777F1
Northern/Western European,27.44854,3.3665664,EUR,#A777F1
Northern/Western European,25.617609,3.7550714,EUR,#A777F1
Northern/Western European,25.877914,3.3606472,EUR,#A777F1
Northern/Western European,26.219395,4.2665467,EUR,#A777F1
Northern/Western European,26.691067,4.692372,EUR,#A777F1
Northern/Western European,27.120361,2.732047,EUR,#A777F1
Northern/Western European,26.49892,3.9712224,EUR,#A777F1
Northern/Western European,26.893698,2.7558963,EUR,#A777F1
Northern/Western European,27.273575,3.2680647,EUR,#A777F1
Northern/Western European,27.564405,3.5720172,EUR,#A777F1
Northern/Western European,26.48233,3.5879447,EUR,#A777F1
Northern/Western European,26.46032,3.612378,EUR,#A777F1
Northern/Western European,26.349806,3.5921876,EUR,#A777F1
Northern/Western European,26.580378,3.6456845,EUR,#A777F1
Northern/Western European,26.379442,3.4367914,EUR,#A777F1
Northern/Western European,26.140429,3.5596426,EUR,#A777F1
Northern/Western European,25.87689,3.329427,EUR,#A777F1
Northern/Western European,26.91247,2.916131,EUR,#A777F1
Northern/Western European,26.951757,2.8257163,EUR,#A777F1
Northern/Western European,26.453308,3.8786669,EUR,#A777F1
Northern/Western European,26.440384,4.042169,EUR,#A777F1
Northern/Western European,26.545696,4.2483335,EUR,#A777F1
Northern/Western European,26.773993,4.2201805,EUR,#A777F1
Northern/Western European,26.173555,2.9148004,EUR,#A777F1
Northern/Western European,26.602694,3.0202262,EUR,#A777F1
Northern/Western European,26.109577,2.3333528,EUR,#A777F1
Northern/Western European,26.082764,2.263423,EUR,#A777F1
Northern/Western European,26.408772,3.2677767,EUR,#A777F1
Northern/Western European,25.57053,3.46523,EUR,#A777F1
Northern/Western European,26.000015,4.1571574,EUR,#A777F1
Northern/Western European,26.59283,4.164289,EUR,#A777F1
Northern/Western European,26.688591,4.602243,EUR,#A777F1
Northern/Western European,26.710234,4.677313,EUR,#A777F1
Northern/Western European,27.194769,3.838291,EUR,#A777F1
Northern/Western European,26.966728,3.8823614,EUR,#A777F1
Northern/Western European,25.651173,3.702268,EUR,#A777F1
Northern/Western European,25.769562,3.704675,EUR,#A777F1
Northern/Western European,25.760468,3.8088021,EUR,#A777F1
Northern/Western European,25.53918,3.693726,EUR,#A777F1
Northern/Western European,26.8901,3.4208627,EUR,#A777F1
Northern/Western European,26.891949,3.399472,EUR,#A777F1
Northern/Western European,26.665146,4.487047,EUR,#A777F1
Northern/Western European,26.514729,4.4152427,EUR,#A777F1
Northern/Western European,26.691877,3.034116,EUR,#A777F1
Northern/Western European,26.484928,2.5698144,EUR,#A777F1
Northern/Western European,26.484152,2.2710721,EUR,#A777F1
Northern/Western European,26.806568,3.1119168,EUR,#A777F1
Northern/Western European,26.278803,2.6032994,EUR,#A777F1
Northern/Western European,26.000988,2.699647,EUR,#A777F1
Northern/Western European,26.1717,3.0272963,EUR,#A777F1
Northern/Western European,27.10569,2.7699542,EUR,#A777F1
Northern/Western European,26.30099,2.6888833,EUR,#A777F1
Northern/Western European,27.414892,3.8212044,EUR,#A777F1
Northern/Western European,27.85922,3.8138928,EUR,#A777F1
Northern/Western European,27.860237,3.8508039,EUR,#A777F1
Northern/Western European,26.961588,2.7607307,EUR,#A777F1
Northern/Western European,25.410583,2.901644,EUR,#A777F1
Northern/Western European,25.352041,2.8338487,EUR,#A777F1
Northern/Western European,26.981722,4.5089264,EUR,#A777F1
Northern/Western European,26.964697,4.5056357,EUR,#A777F1
Northern/Western European,27.525286,4.0205,EUR,#A777F1
Northern/Western European,27.165936,4.047578,EUR,#A777F1
Northern/Western European,27.590046,3.2455182,EUR,#A777F1
Northern/Western European,27.724125,3.339381,EUR,#A777F1
Northern/Western European,27.707302,3.7263007,EUR,#A777F1
Northern/Western European,26.810356,3.2318127,EUR,#A777F1
Northern/Western European,27.860733,3.9959862,EUR,#A777F1
Northern/Western European,26.994213,3.3323054,EUR,#A777F1
Northern/Western European,26.791817,3.0950294,EUR,#A777F1
Northern/Western European,27.815193,4.00727,EUR,#A777F1
Northern/Western European,27.864681,3.9705713,EUR,#A777F1
Northern/Western European,25.70983,2.6750307,EUR,#A777F1
Northern/Western European,25.570915,2.8236666,EUR,#A777F1
Northern/Western European,25.834051,2.6814451,EUR,#A777F1
Northern/Western European,28.03085,3.2319257,EUR,#A777F1
Northern/Western European,26.375479,3.4907439,EUR,#A777F1
Northern/Western European,25.18371,3.9425323,EUR,#A777F1
Northern/Western European,25.323042,3.8525367,EUR,#A777F1
Northern/Western European,25.382479,4.0300736,EUR,#A777F1
Northern/Western European,25.89211,4.363466,EUR,#A777F1
Northern/Western European,25.986792,4.413275,EUR,#A777F1
Northern/Western European,25.95462,4.4574375,EUR,#A777F1
Northern/Western European,28.016474,3.2397883,EUR,#A777F1
Northern/Western European,27.985645,3.2804067,EUR,#A777F1
Northern/Western European,27.18859,3.5300012,EUR,#A777F1
Northern/Western European,27.236242,3.6024358,EUR,#A777F1
Northern/Western European,26.9239,3.1910484,EUR,#A777F1
Northern/Western European,26.167942,2.346062,EUR,#A777F1
Northern/Western European,26.643017,2.0915601,EUR,#A777F1
Northern/Western European,26.494299,4.759463,EUR,#A777F1
Northern/Western European,26.457848,2.1735494,EUR,#A777F1
Northern/Western European,26.630735,2.1163218,EUR,#A777F1
Northern/Western European,26.556128,4.715009,EUR,#A777F1
Northern/Western European,26.504612,4.7499423,EUR,#A777F1
Northern/Western European,26.091993,2.26649,EUR,#A777F1
Northern/Western European,26.95621,3.7480829,EUR,#A777F1
Northern/Western European,26.156092,2.3952172,EUR,#A777F1
Northern/Western European,26.202919,2.539492,EUR,#A777F1
Northern/Western European,27.187809,3.6602468,EUR,#A777F1
Northern/Western European,26.99785,3.7576628,EUR,#A777F1
Northern/Western European,26.656652,2.1504054,EUR,#A777F1
Northern/Western European,25.688965,3.0825877,EUR,#A777F1
Northern/Western European,26.730362,2.153711,EUR,#A777F1
Northern/Western European,26.823885,2.3977458,EUR,#A777F1
Northern/Western European,25.642532,3.207279,EUR,#A777F1
Northern/Western European,25.713305,3.0262518,EUR,#A777F1
Northern/Western European,28.028429,2.827142,EUR,#A777F1
Northern/Western European,26.305925,4.2136526,EUR,#A777F1
Northern/Western European,27.57114,2.931999,EUR,#A777F1
Northern/Western European,28.027859,2.8355465,EUR,#A777F1
Northern/Western European,26.17343,4.0630145,EUR,#A777F1
Northern/Western European,26.336634,4.2273426,EUR,#A777F1
Northern/Western European,26.167692,3.1209254,EUR,#A777F1
Northern/Western European,27.211689,4.392947,EUR,#A777F1
Northern/Western European,26.25642,3.2955697,EUR,#A777F1
Northern/Western European,26.210938,3.0739112,EUR,#A777F1
Northern/Western European,27.183445,4.3434486,EUR,#A777F1
Northern/Western European,27.242786,4.367579,EUR,#A777F1
Northern/Western European,25.770147,4.0280657,EUR,#A777F1
Northern/Western European,25.742765,4.031337,EUR,#A777F1
Northern/Western European,25.741333,4.0219164,EUR,#A777F1
Northern/Western European,25.537739,3.4493423,EUR,#A777F1
Northern/Western European,25.903805,3.7651334,EUR,#A777F1
Northern/Western European,25.46093,3.3973439,EUR,#A777F1
Northern/Western European,25.610994,3.5107853,EUR,#A777F1
Northern/Western European,25.900301,3.9217033,EUR,#A777F1
Northern/Western European,25.910105,3.3285127,EUR,#A777F1
Northern/Western European,27.49153,3.2776632,EUR,#A777F1
Northern/Western European,27.181192,4.379712,EUR,#A777F1
Northern/Western European,27.529701,3.4196157,EUR,#A777F1
Northern/Western European,27.569365,3.343993,EUR,#A777F1
Northern/Western European,27.181683,4.3525925,EUR,#A777F1
Northern/Western European,27.236437,4.461332,EUR,#A777F1
Yoruba Nigerian,2.9023046,-1.201923,AFR,#620042
Yoruba Nigerian,2.8709462,-1.0909526,AFR,#620042
Yoruba Nigerian,3.2102637,-1.9234233,AFR,#620042
